Entity,Code,Date,Daily confirmed deaths,Days since 5 daily deaths first reported
Dominican Republic,DOM,"Jan 9, 2020",0,
Dominican Republic,DOM,"Jan 10, 2020",0,
Dominican Republic,DOM,"Jan 11, 2020",0,
Dominican Republic,DOM,"Jan 12, 2020",0,
Dominican Republic,DOM,"Jan 13, 2020",0,
Dominican Republic,DOM,"Jan 14, 2020",0,
Dominican Republic,DOM,"Jan 15, 2020",0,
Dominican Republic,DOM,"Jan 16, 2020",0,
Dominican Republic,DOM,"Jan 17, 2020",0,
Dominican Republic,DOM,"Jan 18, 2020",0,
Dominican Republic,DOM,"Jan 19, 2020",0,
Dominican Republic,DOM,"Jan 20, 2020",0,
Dominican Republic,DOM,"Jan 21, 2020",0,
Dominican Republic,DOM,"Jan 22, 2020",0,
Dominican Republic,DOM,"Jan 23, 2020",0,
Dominican Republic,DOM,"Jan 24, 2020",0,
Dominican Republic,DOM,"Jan 25, 2020",0,
Dominican Republic,DOM,"Jan 26, 2020",0,
Dominican Republic,DOM,"Jan 27, 2020",0,
Dominican Republic,DOM,"Jan 28, 2020",0,
Dominican Republic,DOM,"Jan 29, 2020",0,
Dominican Republic,DOM,"Jan 30, 2020",0,
Dominican Republic,DOM,"Jan 31, 2020",0,
Dominican Republic,DOM,"Feb 1, 2020",0,
Dominican Republic,DOM,"Feb 2, 2020",0,
Dominican Republic,DOM,"Feb 3, 2020",0,
Dominican Republic,DOM,"Feb 4, 2020",0,
Dominican Republic,DOM,"Feb 5, 2020",0,
Dominican Republic,DOM,"Feb 6, 2020",0,
Dominican Republic,DOM,"Feb 7, 2020",0,
Dominican Republic,DOM,"Feb 8, 2020",0,
Dominican Republic,DOM,"Feb 9, 2020",0,
Dominican Republic,DOM,"Feb 10, 2020",0,
Dominican Republic,DOM,"Feb 11, 2020",0,
Dominican Republic,DOM,"Feb 12, 2020",0,
Dominican Republic,DOM,"Feb 13, 2020",0,
Dominican Republic,DOM,"Feb 14, 2020",0,
Dominican Republic,DOM,"Feb 15, 2020",0,
Dominican Republic,DOM,"Feb 16, 2020",0,
Dominican Republic,DOM,"Feb 17, 2020",0,
Dominican Republic,DOM,"Feb 18, 2020",0,
Dominican Republic,DOM,"Feb 19, 2020",0,
Dominican Republic,DOM,"Feb 20, 2020",0,
Dominican Republic,DOM,"Feb 21, 2020",0,
Dominican Republic,DOM,"Feb 22, 2020",0,
Dominican Republic,DOM,"Feb 23, 2020",0,
Dominican Republic,DOM,"Feb 24, 2020",0,
Dominican Republic,DOM,"Feb 25, 2020",0,
Dominican Republic,DOM,"Feb 26, 2020",0,
Dominican Republic,DOM,"Feb 27, 2020",0,
Dominican Republic,DOM,"Feb 28, 2020",0,
Dominican Republic,DOM,"Feb 29, 2020",0,
Dominican Republic,DOM,"Mar 1, 2020",0,
Dominican Republic,DOM,"Mar 2, 2020",0,
Dominican Republic,DOM,"Mar 3, 2020",0,
Dominican Republic,DOM,"Mar 4, 2020",0,
Dominican Republic,DOM,"Mar 5, 2020",0,
Dominican Republic,DOM,"Mar 6, 2020",0,
Dominican Republic,DOM,"Mar 7, 2020",0,
Dominican Republic,DOM,"Mar 15, 2020",0,
Dominican Republic,DOM,"Mar 16, 2020",0,
Dominican Republic,DOM,"Mar 17, 2020",0,
Dominican Republic,DOM,"Mar 18, 2020",0,
Dominican Republic,DOM,"Mar 19, 2020",0,
Dominican Republic,DOM,"Mar 20, 2020",0,
Dominican Republic,DOM,"Mar 21, 2020",0.2857142857142857,
Dominican Republic,DOM,"Mar 22, 2020",0.42857142857142855,
Dominican Republic,DOM,"Mar 23, 2020",0.42857142857142855,
Dominican Republic,DOM,"Mar 24, 2020",0.42857142857142855,
Dominican Republic,DOM,"Mar 25, 2020",0.8571428571428571,
Dominican Republic,DOM,"Mar 26, 2020",1.4285714285714286,
Dominican Republic,DOM,"Mar 27, 2020",1.4285714285714286,0
Dominican Republic,DOM,"Mar 28, 2020",2.5714285714285716,1
Dominican Republic,DOM,"Mar 29, 2020",3.5714285714285716,2
Dominican Republic,DOM,"Mar 30, 2020",5.142857142857143,3
Dominican Republic,DOM,"Mar 31, 2020",5.571428571428571,4
Dominican Republic,DOM,"Apr 1, 2020",6.428571428571429,5
Dominican Republic,DOM,"Apr 2, 2020",6.714285714285714,6
Dominican Republic,DOM,"Apr 3, 2020",7.142857142857143,7
Ecuador,ECU,"Jan 2, 2020",0,
Ecuador,ECU,"Jan 3, 2020",0,
Ecuador,ECU,"Jan 4, 2020",0,
Ecuador,ECU,"Jan 5, 2020",0,
Ecuador,ECU,"Jan 6, 2020",0,
Ecuador,ECU,"Jan 7, 2020",0,
Ecuador,ECU,"Jan 8, 2020",0,
Ecuador,ECU,"Jan 9, 2020",0,
Ecuador,ECU,"Jan 10, 2020",0,
Ecuador,ECU,"Jan 11, 2020",0,
Ecuador,ECU,"Jan 12, 2020",0,
Ecuador,ECU,"Jan 13, 2020",0,
Ecuador,ECU,"Jan 14, 2020",0,
Ecuador,ECU,"Jan 15, 2020",0,
Ecuador,ECU,"Jan 16, 2020",0,
Ecuador,ECU,"Jan 17, 2020",0,
Ecuador,ECU,"Jan 18, 2020",0,
Ecuador,ECU,"Jan 19, 2020",0,
Ecuador,ECU,"Jan 20, 2020",0,
Ecuador,ECU,"Jan 21, 2020",0,
Ecuador,ECU,"Jan 22, 2020",0,
Ecuador,ECU,"Jan 23, 2020",0,
Ecuador,ECU,"Jan 24, 2020",0,
Ecuador,ECU,"Jan 25, 2020",0,
Ecuador,ECU,"Jan 26, 2020",0,
Ecuador,ECU,"Jan 27, 2020",0,
Ecuador,ECU,"Jan 28, 2020",0,
Ecuador,ECU,"Jan 29, 2020",0,
Ecuador,ECU,"Jan 30, 2020",0,
Ecuador,ECU,"Jan 31, 2020",0,
Ecuador,ECU,"Feb 1, 2020",0,
Ecuador,ECU,"Feb 2, 2020",0,
Ecuador,ECU,"Feb 3, 2020",0,
Ecuador,ECU,"Feb 4, 2020",0,
Ecuador,ECU,"Feb 5, 2020",0,
Ecuador,ECU,"Feb 6, 2020",0,
Ecuador,ECU,"Feb 7, 2020",0,
Ecuador,ECU,"Feb 8, 2020",0,
Ecuador,ECU,"Feb 9, 2020",0,
Ecuador,ECU,"Feb 10, 2020",0,
Ecuador,ECU,"Feb 11, 2020",0,
Ecuador,ECU,"Feb 12, 2020",0,
Ecuador,ECU,"Feb 13, 2020",0,
Ecuador,ECU,"Feb 14, 2020",0,
Ecuador,ECU,"Feb 15, 2020",0,
Ecuador,ECU,"Feb 16, 2020",0,
Ecuador,ECU,"Feb 17, 2020",0,
Ecuador,ECU,"Feb 18, 2020",0,
Ecuador,ECU,"Feb 19, 2020",0,
Ecuador,ECU,"Feb 20, 2020",0,
Ecuador,ECU,"Feb 21, 2020",0,
Ecuador,ECU,"Feb 22, 2020",0,
Ecuador,ECU,"Feb 23, 2020",0,
Ecuador,ECU,"Feb 24, 2020",0,
Ecuador,ECU,"Feb 25, 2020",0,
Ecuador,ECU,"Feb 26, 2020",0,
Ecuador,ECU,"Feb 27, 2020",0,
Ecuador,ECU,"Feb 28, 2020",0,
Ecuador,ECU,"Feb 29, 2020",0,
Ecuador,ECU,"Mar 1, 2020",0,
Ecuador,ECU,"Mar 2, 2020",0,
Ecuador,ECU,"Mar 3, 2020",0,
Ecuador,ECU,"Mar 4, 2020",0,
Ecuador,ECU,"Mar 5, 2020",0,
Ecuador,ECU,"Mar 6, 2020",0,
Ecuador,ECU,"Mar 7, 2020",0,
Ecuador,ECU,"Mar 8, 2020",0,
Ecuador,ECU,"Mar 9, 2020",0,
Ecuador,ECU,"Mar 10, 2020",0,
Ecuador,ECU,"Mar 11, 2020",0,
Ecuador,ECU,"Mar 12, 2020",0,
Ecuador,ECU,"Mar 13, 2020",0,
Ecuador,ECU,"Mar 14, 2020",0.25,
Ecuador,ECU,"Mar 15, 2020",0.4,
Ecuador,ECU,"Mar 16, 2020",0.4,
Ecuador,ECU,"Mar 17, 2020",0.4,
Ecuador,ECU,"Mar 18, 2020",0.4,
Ecuador,ECU,"Mar 19, 2020",0.5,
Ecuador,ECU,"Mar 20, 2020",0.42857142857142855,
Ecuador,ECU,"Mar 21, 2020",0.8571428571428571,
Ecuador,ECU,"Mar 22, 2020",0.7142857142857143,
Ecuador,ECU,"Mar 23, 2020",1.7142857142857142,
Ecuador,ECU,"Mar 24, 2020",2.2857142857142856,
Ecuador,ECU,"Mar 25, 2020",3.5714285714285716,
Ecuador,ECU,"Mar 26, 2020",3.7142857142857144,0
Ecuador,ECU,"Mar 27, 2020",4.428571428571429,1
Ecuador,ECU,"Mar 28, 2020",4.857142857142857,2
Ecuador,ECU,"Mar 29, 2020",5.857142857142857,3
Ecuador,ECU,"Mar 30, 2020",6.285714285714286,4
Ecuador,ECU,"Mar 31, 2020",6.285714285714286,5
Ecuador,ECU,"Apr 1, 2020",7.428571428571429,6
Ecuador,ECU,"Apr 2, 2020",13,7
Ecuador,ECU,"Apr 3, 2020",12.285714285714286,8
Egypt,EGY,"Jan 2, 2020",0,
Egypt,EGY,"Jan 3, 2020",0,
Egypt,EGY,"Jan 4, 2020",0,
Egypt,EGY,"Jan 5, 2020",0,
Egypt,EGY,"Jan 6, 2020",0,
Egypt,EGY,"Jan 7, 2020",0,
Egypt,EGY,"Jan 8, 2020",0,
Egypt,EGY,"Jan 9, 2020",0,
Egypt,EGY,"Jan 10, 2020",0,
Egypt,EGY,"Jan 11, 2020",0,
Egypt,EGY,"Jan 12, 2020",0,
Egypt,EGY,"Jan 13, 2020",0,
Egypt,EGY,"Jan 14, 2020",0,
Egypt,EGY,"Jan 15, 2020",0,
Egypt,EGY,"Jan 16, 2020",0,
Egypt,EGY,"Jan 17, 2020",0,
Egypt,EGY,"Jan 18, 2020",0,
Egypt,EGY,"Jan 19, 2020",0,
Egypt,EGY,"Jan 20, 2020",0,
Egypt,EGY,"Jan 21, 2020",0,
Egypt,EGY,"Jan 22, 2020",0,
Egypt,EGY,"Jan 23, 2020",0,
Egypt,EGY,"Jan 24, 2020",0,
Egypt,EGY,"Jan 25, 2020",0,
Egypt,EGY,"Jan 26, 2020",0,
Egypt,EGY,"Jan 27, 2020",0,
Egypt,EGY,"Jan 28, 2020",0,
Egypt,EGY,"Jan 29, 2020",0,
Egypt,EGY,"Jan 30, 2020",0,
Egypt,EGY,"Jan 31, 2020",0,
Egypt,EGY,"Feb 1, 2020",0,
Egypt,EGY,"Feb 2, 2020",0,
Egypt,EGY,"Feb 3, 2020",0,
Egypt,EGY,"Feb 4, 2020",0,
Egypt,EGY,"Feb 5, 2020",0,
Egypt,EGY,"Feb 6, 2020",0,
Egypt,EGY,"Feb 7, 2020",0,
Egypt,EGY,"Feb 8, 2020",0,
Egypt,EGY,"Feb 9, 2020",0,
Egypt,EGY,"Feb 10, 2020",0,
Egypt,EGY,"Feb 11, 2020",0,
Egypt,EGY,"Feb 12, 2020",0,
Egypt,EGY,"Feb 13, 2020",0,
Egypt,EGY,"Feb 14, 2020",0,
Egypt,EGY,"Feb 15, 2020",0,
Egypt,EGY,"Feb 16, 2020",0,
Egypt,EGY,"Feb 17, 2020",0,
Egypt,EGY,"Feb 18, 2020",0,
Egypt,EGY,"Feb 19, 2020",0,
Egypt,EGY,"Feb 20, 2020",0,
Egypt,EGY,"Feb 21, 2020",0,
Egypt,EGY,"Feb 22, 2020",0,
Egypt,EGY,"Feb 23, 2020",0,
Egypt,EGY,"Feb 24, 2020",0,
Egypt,EGY,"Feb 25, 2020",0,
Egypt,EGY,"Feb 26, 2020",0,
Egypt,EGY,"Feb 27, 2020",0,
Egypt,EGY,"Feb 28, 2020",0,
Egypt,EGY,"Feb 29, 2020",0,
Egypt,EGY,"Mar 1, 2020",0,
Egypt,EGY,"Mar 2, 2020",0,
Egypt,EGY,"Mar 3, 2020",0,
Egypt,EGY,"Mar 4, 2020",0,
Egypt,EGY,"Mar 5, 2020",0,
Egypt,EGY,"Mar 6, 2020",0,
Egypt,EGY,"Mar 7, 2020",0,
Egypt,EGY,"Mar 8, 2020",0,
Egypt,EGY,"Mar 9, 2020",0.3333333333333333,
Egypt,EGY,"Mar 10, 2020",0.25,
Egypt,EGY,"Mar 11, 2020",0.2,
Egypt,EGY,"Mar 12, 2020",0.16666666666666666,
Egypt,EGY,"Mar 13, 2020",0.3333333333333333,
Egypt,EGY,"Mar 14, 2020",0.3333333333333333,
Egypt,EGY,"Mar 15, 2020",0.2857142857142857,
Egypt,EGY,"Mar 16, 2020",0.14285714285714285,
Egypt,EGY,"Mar 17, 2020",0.14285714285714285,
Egypt,EGY,"Mar 18, 2020",0.42857142857142855,
Egypt,EGY,"Mar 19, 2020",0.7142857142857143,
Egypt,EGY,"Mar 20, 2020",0.5714285714285714,
Egypt,EGY,"Mar 21, 2020",0.7142857142857143,
Egypt,EGY,"Mar 22, 2020",0.8571428571428571,
Egypt,EGY,"Mar 23, 2020",1.1428571428571428,
Egypt,EGY,"Mar 24, 2020",1.7142857142857142,
Egypt,EGY,"Mar 25, 2020",2.142857142857143,
Egypt,EGY,"Mar 26, 2020",2.142857142857143,
Egypt,EGY,"Mar 27, 2020",2.142857142857143,
Egypt,EGY,"Mar 28, 2020",2.4285714285714284,
Egypt,EGY,"Mar 29, 2020",3.142857142857143,
Egypt,EGY,"Mar 30, 2020",3.7142857142857144,
Egypt,EGY,"Mar 31, 2020",3.7142857142857144,
Egypt,EGY,"Apr 1, 2020",3.142857142857143,
Egypt,EGY,"Apr 2, 2020",3.5714285714285716,
Egypt,EGY,"Apr 3, 2020",4.428571428571429,
El Salvador,SLV,"Mar 21, 2020",0,
El Salvador,SLV,"Mar 22, 2020",0,
El Salvador,SLV,"Mar 23, 2020",0,
El Salvador,SLV,"Mar 24, 2020",0,
El Salvador,SLV,"Mar 25, 2020",0,
El Salvador,SLV,"Mar 26, 2020",0,
El Salvador,SLV,"Mar 27, 2020",0,
El Salvador,SLV,"Mar 28, 2020",0,
El Salvador,SLV,"Mar 29, 2020",0,
El Salvador,SLV,"Mar 30, 2020",0,
El Salvador,SLV,"Mar 31, 2020",0,
El Salvador,SLV,"Apr 1, 2020",0.14285714285714285,
El Salvador,SLV,"Apr 2, 2020",0.2857142857142857,
El Salvador,SLV,"Apr 3, 2020",0.2857142857142857,
Equatorial Guinea,GNQ,"Mar 17, 2020",0,
Equatorial Guinea,GNQ,"Mar 18, 2020",0,
Equatorial Guinea,GNQ,"Mar 19, 2020",0,
Equatorial Guinea,GNQ,"Mar 20, 2020",0,
Equatorial Guinea,GNQ,"Mar 21, 2020",0,
Equatorial Guinea,GNQ,"Mar 22, 2020",0,
Equatorial Guinea,GNQ,"Mar 23, 2020",0,
Equatorial Guinea,GNQ,"Mar 24, 2020",0,
Equatorial Guinea,GNQ,"Mar 25, 2020",0,
Equatorial Guinea,GNQ,"Mar 26, 2020",0,
Equatorial Guinea,GNQ,"Mar 27, 2020",0,
Equatorial Guinea,GNQ,"Mar 28, 2020",0,
Equatorial Guinea,GNQ,"Mar 29, 2020",0,
Equatorial Guinea,GNQ,"Mar 30, 2020",0,
Equatorial Guinea,GNQ,"Mar 31, 2020",0,
Equatorial Guinea,GNQ,"Apr 1, 2020",0,
Equatorial Guinea,GNQ,"Apr 2, 2020",0,
Equatorial Guinea,GNQ,"Apr 3, 2020",0,
Eritrea,ERI,"Mar 24, 2020",0,
Eritrea,ERI,"Mar 25, 2020",0,
Eritrea,ERI,"Mar 26, 2020",0,
Eritrea,ERI,"Mar 27, 2020",0,
Eritrea,ERI,"Mar 28, 2020",0,
Eritrea,ERI,"Mar 29, 2020",0,
Eritrea,ERI,"Mar 30, 2020",0,
Eritrea,ERI,"Mar 31, 2020",0,
Eritrea,ERI,"Apr 1, 2020",0,
Eritrea,ERI,"Apr 2, 2020",0,
Eritrea,ERI,"Apr 3, 2020",0,
Estonia,EST,"Jan 2, 2020",0,
Estonia,EST,"Jan 3, 2020",0,
Estonia,EST,"Jan 4, 2020",0,
Estonia,EST,"Jan 5, 2020",0,
Estonia,EST,"Jan 6, 2020",0,
Estonia,EST,"Jan 7, 2020",0,
Estonia,EST,"Jan 8, 2020",0,
Estonia,EST,"Jan 9, 2020",0,
Estonia,EST,"Jan 10, 2020",0,
Estonia,EST,"Jan 11, 2020",0,
Estonia,EST,"Jan 12, 2020",0,
Estonia,EST,"Jan 13, 2020",0,
Estonia,EST,"Jan 14, 2020",0,
Estonia,EST,"Jan 15, 2020",0,
Estonia,EST,"Jan 16, 2020",0,
Estonia,EST,"Jan 17, 2020",0,
Estonia,EST,"Jan 18, 2020",0,
Estonia,EST,"Jan 19, 2020",0,
Estonia,EST,"Jan 20, 2020",0,
Estonia,EST,"Jan 21, 2020",0,
Estonia,EST,"Jan 22, 2020",0,
Estonia,EST,"Jan 23, 2020",0,
Estonia,EST,"Jan 24, 2020",0,
Estonia,EST,"Jan 25, 2020",0,
Estonia,EST,"Jan 26, 2020",0,
Estonia,EST,"Jan 27, 2020",0,
Estonia,EST,"Jan 28, 2020",0,
Estonia,EST,"Jan 29, 2020",0,
Estonia,EST,"Jan 30, 2020",0,
Estonia,EST,"Jan 31, 2020",0,
Estonia,EST,"Feb 1, 2020",0,
Estonia,EST,"Feb 2, 2020",0,
Estonia,EST,"Feb 3, 2020",0,
Estonia,EST,"Feb 4, 2020",0,
Estonia,EST,"Feb 5, 2020",0,
Estonia,EST,"Feb 6, 2020",0,
Estonia,EST,"Feb 7, 2020",0,
Estonia,EST,"Feb 8, 2020",0,
Estonia,EST,"Feb 9, 2020",0,
Estonia,EST,"Feb 10, 2020",0,
Estonia,EST,"Feb 11, 2020",0,
Estonia,EST,"Feb 12, 2020",0,
Estonia,EST,"Feb 13, 2020",0,
Estonia,EST,"Feb 14, 2020",0,
Estonia,EST,"Feb 15, 2020",0,
Estonia,EST,"Feb 16, 2020",0,
Estonia,EST,"Feb 17, 2020",0,
Estonia,EST,"Feb 18, 2020",0,
Estonia,EST,"Feb 19, 2020",0,
Estonia,EST,"Feb 20, 2020",0,
Estonia,EST,"Feb 21, 2020",0,
Estonia,EST,"Feb 22, 2020",0,
Estonia,EST,"Feb 23, 2020",0,
Estonia,EST,"Feb 24, 2020",0,
Estonia,EST,"Feb 25, 2020",0,
Estonia,EST,"Feb 26, 2020",0,
Estonia,EST,"Feb 27, 2020",0,
Estonia,EST,"Feb 28, 2020",0,
Estonia,EST,"Feb 29, 2020",0,
Estonia,EST,"Mar 1, 2020",0,
Estonia,EST,"Mar 2, 2020",0,
Estonia,EST,"Mar 3, 2020",0,
Estonia,EST,"Mar 4, 2020",0,
Estonia,EST,"Mar 5, 2020",0,
Estonia,EST,"Mar 6, 2020",0,
Estonia,EST,"Mar 7, 2020",0,
Estonia,EST,"Mar 8, 2020",0,
Estonia,EST,"Mar 9, 2020",0,
Estonia,EST,"Mar 10, 2020",0,
Estonia,EST,"Mar 11, 2020",0,
Estonia,EST,"Mar 12, 2020",0,
Estonia,EST,"Mar 13, 2020",0,
Estonia,EST,"Mar 14, 2020",0,
Estonia,EST,"Mar 15, 2020",0,
Estonia,EST,"Mar 16, 2020",0,
Estonia,EST,"Mar 17, 2020",0,
Estonia,EST,"Mar 18, 2020",0,
Estonia,EST,"Mar 19, 2020",0,
Estonia,EST,"Mar 20, 2020",0,
Estonia,EST,"Mar 21, 2020",0,
Estonia,EST,"Mar 22, 2020",0,
Estonia,EST,"Mar 23, 2020",0,
Estonia,EST,"Mar 24, 2020",0,
Estonia,EST,"Mar 25, 2020",0,
Estonia,EST,"Mar 26, 2020",0.14285714285714285,
Estonia,EST,"Mar 27, 2020",0.14285714285714285,
Estonia,EST,"Mar 28, 2020",0.14285714285714285,
Estonia,EST,"Mar 29, 2020",0.14285714285714285,
Estonia,EST,"Mar 30, 2020",0.42857142857142855,
Estonia,EST,"Mar 31, 2020",0.42857142857142855,
Estonia,EST,"Apr 1, 2020",0.5714285714285714,
Estonia,EST,"Apr 2, 2020",0.5714285714285714,
Estonia,EST,"Apr 3, 2020",1.4285714285714286,
Ethiopia,ETH,"Mar 16, 2020",0,
Ethiopia,ETH,"Mar 17, 2020",0,
Ethiopia,ETH,"Mar 18, 2020",0,
Ethiopia,ETH,"Mar 19, 2020",0,
Ethiopia,ETH,"Mar 20, 2020",0,
Ethiopia,ETH,"Mar 21, 2020",0,
Ethiopia,ETH,"Mar 22, 2020",0,
Ethiopia,ETH,"Mar 23, 2020",0,
Ethiopia,ETH,"Mar 24, 2020",0,
Ethiopia,ETH,"Mar 25, 2020",0,
Ethiopia,ETH,"Mar 26, 2020",0,
Ethiopia,ETH,"Mar 27, 2020",0,
Ethiopia,ETH,"Mar 28, 2020",0,
Ethiopia,ETH,"Mar 29, 2020",0,
Ethiopia,ETH,"Mar 30, 2020",0,
Ethiopia,ETH,"Mar 31, 2020",0,
Ethiopia,ETH,"Apr 1, 2020",0,
Ethiopia,ETH,"Apr 2, 2020",0,
Ethiopia,ETH,"Apr 3, 2020",0,
Europe,,"Jan 2, 2020",0,
Europe,,"Jan 3, 2020",0,
Europe,,"Jan 4, 2020",0,
Europe,,"Jan 5, 2020",0,
Europe,,"Jan 6, 2020",0,
Europe,,"Jan 7, 2020",0,
Europe,,"Jan 8, 2020",0,
Europe,,"Jan 9, 2020",0,
Europe,,"Jan 10, 2020",0,
Europe,,"Jan 11, 2020",0,
Europe,,"Jan 12, 2020",0,
Europe,,"Jan 13, 2020",0,
Europe,,"Jan 14, 2020",0,
Europe,,"Jan 15, 2020",0,
Europe,,"Jan 16, 2020",0,
Europe,,"Jan 17, 2020",0,
Europe,,"Jan 18, 2020",0,
Europe,,"Jan 19, 2020",0,
Europe,,"Jan 20, 2020",0,
Europe,,"Jan 21, 2020",0,
Europe,,"Jan 22, 2020",0,
Europe,,"Jan 23, 2020",0,
Europe,,"Jan 24, 2020",0,
Europe,,"Jan 25, 2020",0,
Europe,,"Jan 26, 2020",0,
Europe,,"Jan 27, 2020",0,
Europe,,"Jan 28, 2020",0,
Europe,,"Jan 29, 2020",0,
Europe,,"Jan 30, 2020",0,
Europe,,"Jan 31, 2020",0,
Europe,,"Feb 1, 2020",0,
Europe,,"Feb 2, 2020",0,
Europe,,"Feb 3, 2020",0,
Europe,,"Feb 4, 2020",0,
Europe,,"Feb 5, 2020",0,
Europe,,"Feb 6, 2020",0,
Europe,,"Feb 7, 2020",0,
Europe,,"Feb 8, 2020",0,
Europe,,"Feb 9, 2020",0,
Europe,,"Feb 10, 2020",0,
Europe,,"Feb 11, 2020",0,
Europe,,"Feb 12, 2020",0,
Europe,,"Feb 13, 2020",0,
Europe,,"Feb 14, 2020",0,
Europe,,"Feb 15, 2020",0.14285714285714285,
Europe,,"Feb 16, 2020",0.14285714285714285,
Europe,,"Feb 17, 2020",0.14285714285714285,
Europe,,"Feb 18, 2020",0.14285714285714285,
Europe,,"Feb 19, 2020",0.14285714285714285,
Europe,,"Feb 20, 2020",0.14285714285714285,
Europe,,"Feb 21, 2020",0.14285714285714285,
Europe,,"Feb 22, 2020",0,
Europe,,"Feb 23, 2020",0.2857142857142857,
Europe,,"Feb 24, 2020",0.2857142857142857,
Europe,,"Feb 25, 2020",0.8571428571428571,
Europe,,"Feb 26, 2020",1.5714285714285714,
Europe,,"Feb 27, 2020",1.8571428571428572,
Europe,,"Feb 28, 2020",2.5714285714285716,0
Europe,,"Feb 29, 2020",3.142857142857143,1
Europe,,"Mar 1, 2020",4,2
Europe,,"Mar 2, 2020",5,3
Europe,,"Mar 3, 2020",7,4
Europe,,"Mar 4, 2020",10.428571428571429,5
Europe,,"Mar 5, 2020",14.142857142857142,6
Europe,,"Mar 6, 2020",20.285714285714285,7
Europe,,"Mar 7, 2020",27.428571428571427,8
Europe,,"Mar 8, 2020",31.714285714285715,9
Europe,,"Mar 9, 2020",51.57142857142857,10
Europe,,"Mar 10, 2020",68.57142857142857,11
Europe,,"Mar 11, 2020",90.14285714285714,12
Europe,,"Mar 12, 2020",119.71428571428571,13
Europe,,"Mar 13, 2020",148.57142857142858,14
Europe,,"Mar 14, 2020",185.42857142857142,15
Europe,,"Mar 15, 2020",213,16
Europe,,"Mar 16, 2020",276.85714285714283,17
Europe,,"Mar 17, 2020",318.2857142857143,18
Europe,,"Mar 18, 2020",377.57142857142856,19
Europe,,"Mar 19, 2020",448.2857142857143,20
Europe,,"Mar 20, 2020",533.5714285714286,21
Europe,,"Mar 21, 2020",639.2857142857143,22
Europe,,"Mar 22, 2020",808.2857142857143,23
Europe,,"Mar 23, 2020",910.5714285714286,24
Europe,,"Mar 24, 2020",1054.857142857143,25
Europe,,"Mar 25, 2020",1224.7142857142858,26
Europe,,"Mar 26, 2020",1398,27
Europe,,"Mar 27, 2020",1581.857142857143,28
Europe,,"Mar 28, 2020",1805.7142857142858,29
Europe,,"Mar 29, 2020",1984.2857142857142,30
Europe,,"Mar 30, 2020",2156.4285714285716,31
Europe,,"Mar 31, 2020",2336.714285714286,32
Europe,,"Apr 1, 2020",2560.8571428571427,33
Europe,,"Apr 2, 2020",2776.4285714285716,34
Europe,,"Apr 3, 2020",2939.4285714285716,35
Faeroe Islands,FRO,"Mar 22, 2020",0,
Faeroe Islands,FRO,"Mar 23, 2020",0,
Faeroe Islands,FRO,"Mar 24, 2020",0,
Faeroe Islands,FRO,"Mar 25, 2020",0,
Faeroe Islands,FRO,"Mar 26, 2020",0,
Faeroe Islands,FRO,"Mar 27, 2020",0,
Faeroe Islands,FRO,"Mar 28, 2020",0,
Faeroe Islands,FRO,"Mar 29, 2020",0,
Faeroe Islands,FRO,"Mar 30, 2020",0,
Faeroe Islands,FRO,"Mar 31, 2020",0,
Faeroe Islands,FRO,"Apr 1, 2020",0,
Faeroe Islands,FRO,"Apr 2, 2020",0,
Faeroe Islands,FRO,"Apr 3, 2020",0,
Fiji,FJI,"Mar 22, 2020",0,
Fiji,FJI,"Mar 23, 2020",0,
Fiji,FJI,"Mar 24, 2020",0,
Fiji,FJI,"Mar 25, 2020",0,
Fiji,FJI,"Mar 26, 2020",0,
Fiji,FJI,"Mar 27, 2020",0,
Fiji,FJI,"Mar 28, 2020",0,
Fiji,FJI,"Mar 29, 2020",0,
Fiji,FJI,"Mar 30, 2020",0,
Fiji,FJI,"Mar 31, 2020",0,
Fiji,FJI,"Apr 1, 2020",0,
Fiji,FJI,"Apr 2, 2020",0,
Fiji,FJI,"Apr 3, 2020",0,
Finland,FIN,"Jan 2, 2020",0,
Finland,FIN,"Jan 3, 2020",0,
Finland,FIN,"Jan 4, 2020",0,
Finland,FIN,"Jan 5, 2020",0,
Finland,FIN,"Jan 6, 2020",0,
Finland,FIN,"Jan 7, 2020",0,
Finland,FIN,"Jan 8, 2020",0,
Finland,FIN,"Jan 9, 2020",0,
Finland,FIN,"Jan 10, 2020",0,
Finland,FIN,"Jan 11, 2020",0,
Finland,FIN,"Jan 12, 2020",0,
Finland,FIN,"Jan 13, 2020",0,
Finland,FIN,"Jan 14, 2020",0,
Finland,FIN,"Jan 15, 2020",0,
Finland,FIN,"Jan 16, 2020",0,
Finland,FIN,"Jan 17, 2020",0,
Finland,FIN,"Jan 18, 2020",0,
Finland,FIN,"Jan 19, 2020",0,
Finland,FIN,"Jan 20, 2020",0,
Finland,FIN,"Jan 21, 2020",0,
Finland,FIN,"Jan 22, 2020",0,
Finland,FIN,"Jan 23, 2020",0,
Finland,FIN,"Jan 24, 2020",0,
Finland,FIN,"Jan 25, 2020",0,
Finland,FIN,"Jan 26, 2020",0,
Finland,FIN,"Jan 27, 2020",0,
Finland,FIN,"Jan 28, 2020",0,
Finland,FIN,"Jan 29, 2020",0,
Finland,FIN,"Jan 30, 2020",0,
Finland,FIN,"Jan 31, 2020",0,
Finland,FIN,"Feb 1, 2020",0,
