Entity,Code,Date,Daily confirmed cases,Days since daily new confirmed cases (rolling 7-day average) reached 30
Latvia,LVA,"Mar 13, 2020",2.5,
Latvia,LVA,"Mar 14, 2020",2.5714285714285716,
Latvia,LVA,"Mar 15, 2020",3.4285714285714284,
Latvia,LVA,"Mar 16, 2020",4,
Latvia,LVA,"Mar 17, 2020",4.285714285714286,
Latvia,LVA,"Mar 18, 2020",7.571428571428571,
Latvia,LVA,"Mar 19, 2020",8.714285714285714,
Latvia,LVA,"Mar 20, 2020",10,
Latvia,LVA,"Mar 21, 2020",13.142857142857142,
Latvia,LVA,"Mar 22, 2020",14,
Latvia,LVA,"Mar 23, 2020",15.428571428571429,
Latvia,LVA,"Mar 24, 2020",20.571428571428573,
Latvia,LVA,"Mar 25, 2020",19.428571428571427,
Latvia,LVA,"Mar 26, 2020",21.428571428571427,
Latvia,LVA,"Mar 27, 2020",22.571428571428573,0
Latvia,LVA,"Mar 28, 2020",24.142857142857142,1
Latvia,LVA,"Mar 29, 2020",25.857142857142858,2
Latvia,LVA,"Mar 30, 2020",33.857142857142854,3
Latvia,LVA,"Mar 31, 2020",28,4
Latvia,LVA,"Apr 1, 2020",28.714285714285715,5
Latvia,LVA,"Apr 2, 2020",32.142857142857146,6
Latvia,LVA,"Apr 3, 2020",30.571428571428573,7
Lebanon,LBN,"Jan 2, 2020",0,
Lebanon,LBN,"Jan 3, 2020",0,
Lebanon,LBN,"Jan 4, 2020",0,
Lebanon,LBN,"Jan 5, 2020",0,
Lebanon,LBN,"Jan 6, 2020",0,
Lebanon,LBN,"Jan 7, 2020",0,
Lebanon,LBN,"Jan 8, 2020",0,
Lebanon,LBN,"Jan 9, 2020",0,
Lebanon,LBN,"Jan 10, 2020",0,
Lebanon,LBN,"Jan 11, 2020",0,
Lebanon,LBN,"Jan 12, 2020",0,
Lebanon,LBN,"Jan 13, 2020",0,
Lebanon,LBN,"Jan 14, 2020",0,
Lebanon,LBN,"Jan 15, 2020",0,
Lebanon,LBN,"Jan 16, 2020",0,
Lebanon,LBN,"Jan 17, 2020",0,
Lebanon,LBN,"Jan 18, 2020",0,
Lebanon,LBN,"Jan 19, 2020",0,
Lebanon,LBN,"Jan 20, 2020",0,
Lebanon,LBN,"Jan 21, 2020",0,
Lebanon,LBN,"Jan 22, 2020",0,
Lebanon,LBN,"Jan 23, 2020",0,
Lebanon,LBN,"Jan 24, 2020",0,
Lebanon,LBN,"Jan 25, 2020",0,
Lebanon,LBN,"Jan 26, 2020",0,
Lebanon,LBN,"Jan 27, 2020",0,
Lebanon,LBN,"Jan 28, 2020",0,
Lebanon,LBN,"Jan 29, 2020",0,
Lebanon,LBN,"Jan 30, 2020",0,
Lebanon,LBN,"Jan 31, 2020",0,
Lebanon,LBN,"Feb 1, 2020",0,
Lebanon,LBN,"Feb 2, 2020",0,
Lebanon,LBN,"Feb 3, 2020",0,
Lebanon,LBN,"Feb 4, 2020",0,
Lebanon,LBN,"Feb 5, 2020",0,
Lebanon,LBN,"Feb 6, 2020",0,
Lebanon,LBN,"Feb 7, 2020",0,
Lebanon,LBN,"Feb 8, 2020",0,
Lebanon,LBN,"Feb 9, 2020",0,
Lebanon,LBN,"Feb 10, 2020",0,
Lebanon,LBN,"Feb 11, 2020",0,
Lebanon,LBN,"Feb 12, 2020",0,
Lebanon,LBN,"Feb 13, 2020",0,
Lebanon,LBN,"Feb 14, 2020",0,
Lebanon,LBN,"Feb 15, 2020",0,
Lebanon,LBN,"Feb 16, 2020",0,
Lebanon,LBN,"Feb 17, 2020",0,
Lebanon,LBN,"Feb 18, 2020",0,
Lebanon,LBN,"Feb 19, 2020",0,
Lebanon,LBN,"Feb 20, 2020",0,
Lebanon,LBN,"Feb 21, 2020",0,
Lebanon,LBN,"Feb 22, 2020",0.14285714285714285,
Lebanon,LBN,"Feb 23, 2020",0.14285714285714285,
Lebanon,LBN,"Feb 24, 2020",0.14285714285714285,
Lebanon,LBN,"Feb 25, 2020",0.14285714285714285,
Lebanon,LBN,"Feb 26, 2020",0.14285714285714285,
Lebanon,LBN,"Feb 27, 2020",0.2857142857142857,
Lebanon,LBN,"Feb 28, 2020",0.42857142857142855,
Lebanon,LBN,"Feb 29, 2020",0.2857142857142857,
Lebanon,LBN,"Mar 1, 2020",0.42857142857142855,
Lebanon,LBN,"Mar 2, 2020",1.2857142857142858,
Lebanon,LBN,"Mar 3, 2020",1.7142857142857142,
Lebanon,LBN,"Mar 4, 2020",2,
Lebanon,LBN,"Mar 5, 2020",2.2,
Lebanon,LBN,"Mar 6, 2020",2.6,
Lebanon,LBN,"Mar 7, 2020",3.8,
Lebanon,LBN,"Mar 8, 2020",4.5,
Lebanon,LBN,"Mar 9, 2020",5.5,
Lebanon,LBN,"Mar 10, 2020",7,
Lebanon,LBN,"Mar 11, 2020",5.6,
Lebanon,LBN,"Mar 12, 2020",8,
Lebanon,LBN,"Mar 13, 2020",8.333333333333334,
Lebanon,LBN,"Mar 14, 2020",8.8,
Lebanon,LBN,"Mar 15, 2020",11.833333333333334,
Lebanon,LBN,"Mar 16, 2020",11.166666666666666,
Lebanon,LBN,"Mar 17, 2020",13.166666666666666,
Lebanon,LBN,"Mar 18, 2020",13.166666666666666,
Lebanon,LBN,"Mar 19, 2020",12,
Lebanon,LBN,"Mar 20, 2020",13.833333333333334,
Lebanon,LBN,"Mar 21, 2020",13.857142857142858,
Lebanon,LBN,"Mar 22, 2020",19.571428571428573,
Lebanon,LBN,"Mar 23, 2020",21.285714285714285,
Lebanon,LBN,"Mar 24, 2020",21,0
Lebanon,LBN,"Mar 25, 2020",26.285714285714285,1
Lebanon,LBN,"Mar 26, 2020",28.571428571428573,2
Lebanon,LBN,"Mar 27, 2020",31.285714285714285,3
Lebanon,LBN,"Mar 28, 2020",32.57142857142857,4
Lebanon,LBN,"Mar 29, 2020",26,5
Lebanon,LBN,"Mar 30, 2020",27.142857142857142,6
Lebanon,LBN,"Mar 31, 2020",25.571428571428573,7
Lebanon,LBN,"Apr 1, 2020",22.714285714285715,8
Lebanon,LBN,"Apr 2, 2020",20.857142857142858,9
Lebanon,LBN,"Apr 3, 2020",18,10
Liberia,LBR,"Mar 19, 2020",0.6666666666666666,
Liberia,LBR,"Mar 20, 2020",0.5,
Liberia,LBR,"Mar 21, 2020",0.4,
Liberia,LBR,"Mar 22, 2020",0.5,
Liberia,LBR,"Mar 23, 2020",0.42857142857142855,
Liberia,LBR,"Mar 24, 2020",0.2857142857142857,
Liberia,LBR,"Mar 25, 2020",0.14285714285714285,
Liberia,LBR,"Mar 26, 2020",0.14285714285714285,
Liberia,LBR,"Mar 27, 2020",0.14285714285714285,
Liberia,LBR,"Mar 28, 2020",0.14285714285714285,
Liberia,LBR,"Mar 29, 2020",0,
Liberia,LBR,"Mar 30, 2020",0,
Liberia,LBR,"Mar 31, 2020",0,
Liberia,LBR,"Apr 1, 2020",0,
Liberia,LBR,"Apr 2, 2020",0.42857142857142855,
Liberia,LBR,"Apr 3, 2020",0.42857142857142855,
Libya,LBY,"Mar 27, 2020",0.3333333333333333,
Libya,LBY,"Mar 28, 2020",0.25,
Libya,LBY,"Mar 29, 2020",0.2,
Libya,LBY,"Mar 30, 2020",1.3333333333333333,
Libya,LBY,"Mar 31, 2020",1.1428571428571428,
Libya,LBY,"Apr 1, 2020",1.2857142857142858,
Libya,LBY,"Apr 2, 2020",1.2857142857142858,
Libya,LBY,"Apr 3, 2020",1.4285714285714286,
Liechtenstein,LIE,"Mar 14, 2020",1,
Liechtenstein,LIE,"Mar 15, 2020",0.75,
Liechtenstein,LIE,"Mar 16, 2020",1.2,
Liechtenstein,LIE,"Mar 17, 2020",1,
Liechtenstein,LIE,"Mar 18, 2020",0.8571428571428571,
Liechtenstein,LIE,"Mar 19, 2020",3.142857142857143,
Liechtenstein,LIE,"Mar 20, 2020",3,
Liechtenstein,LIE,"Mar 21, 2020",4.285714285714286,
Liechtenstein,LIE,"Mar 22, 2020",4.571428571428571,
Liechtenstein,LIE,"Mar 23, 2020",5.571428571428571,
Liechtenstein,LIE,"Mar 24, 2020",5.571428571428571,
Liechtenstein,LIE,"Mar 25, 2020",5.714285714285714,
Liechtenstein,LIE,"Mar 26, 2020",3.7142857142857144,
Liechtenstein,LIE,"Mar 27, 2020",4.428571428571429,
Liechtenstein,LIE,"Mar 28, 2020",3.7142857142857144,
Liechtenstein,LIE,"Mar 29, 2020",3.5714285714285716,
Liechtenstein,LIE,"Mar 30, 2020",2.2857142857142856,
Liechtenstein,LIE,"Mar 31, 2020",2.5714285714285716,
Liechtenstein,LIE,"Apr 1, 2020",3,
Liechtenstein,LIE,"Apr 2, 2020",3,
Liechtenstein,LIE,"Apr 3, 2020",2.7142857142857144,
Lithuania,LTU,"Jan 2, 2020",0,
Lithuania,LTU,"Jan 3, 2020",0,
Lithuania,LTU,"Jan 4, 2020",0,
Lithuania,LTU,"Jan 5, 2020",0,
Lithuania,LTU,"Jan 6, 2020",0,
Lithuania,LTU,"Jan 7, 2020",0,
Lithuania,LTU,"Jan 8, 2020",0,
Lithuania,LTU,"Jan 9, 2020",0,
Lithuania,LTU,"Jan 10, 2020",0,
Lithuania,LTU,"Jan 11, 2020",0,
Lithuania,LTU,"Jan 12, 2020",0,
Lithuania,LTU,"Jan 13, 2020",0,
Lithuania,LTU,"Jan 14, 2020",0,
Lithuania,LTU,"Jan 15, 2020",0,
Lithuania,LTU,"Jan 16, 2020",0,
Lithuania,LTU,"Jan 17, 2020",0,
Lithuania,LTU,"Jan 18, 2020",0,
Lithuania,LTU,"Jan 19, 2020",0,
Lithuania,LTU,"Jan 20, 2020",0,
Lithuania,LTU,"Jan 21, 2020",0,
Lithuania,LTU,"Jan 22, 2020",0,
Lithuania,LTU,"Jan 23, 2020",0,
Lithuania,LTU,"Jan 24, 2020",0,
Lithuania,LTU,"Jan 25, 2020",0,
Lithuania,LTU,"Jan 26, 2020",0,
Lithuania,LTU,"Jan 27, 2020",0,
Lithuania,LTU,"Jan 28, 2020",0,
Lithuania,LTU,"Jan 29, 2020",0,
Lithuania,LTU,"Jan 30, 2020",0,
Lithuania,LTU,"Jan 31, 2020",0,
Lithuania,LTU,"Feb 1, 2020",0,
Lithuania,LTU,"Feb 2, 2020",0,
Lithuania,LTU,"Feb 3, 2020",0,
Lithuania,LTU,"Feb 4, 2020",0,
Lithuania,LTU,"Feb 5, 2020",0,
Lithuania,LTU,"Feb 6, 2020",0,
Lithuania,LTU,"Feb 7, 2020",0,
Lithuania,LTU,"Feb 8, 2020",0,
Lithuania,LTU,"Feb 9, 2020",0,
Lithuania,LTU,"Feb 10, 2020",0,
Lithuania,LTU,"Feb 11, 2020",0,
Lithuania,LTU,"Feb 12, 2020",0,
Lithuania,LTU,"Feb 13, 2020",0,
Lithuania,LTU,"Feb 14, 2020",0,
Lithuania,LTU,"Feb 15, 2020",0,
Lithuania,LTU,"Feb 16, 2020",0,
Lithuania,LTU,"Feb 17, 2020",0,
Lithuania,LTU,"Feb 18, 2020",0,
Lithuania,LTU,"Feb 19, 2020",0,
Lithuania,LTU,"Feb 20, 2020",0,
Lithuania,LTU,"Feb 21, 2020",0,
Lithuania,LTU,"Feb 22, 2020",0,
Lithuania,LTU,"Feb 23, 2020",0,
Lithuania,LTU,"Feb 24, 2020",0,
Lithuania,LTU,"Feb 25, 2020",0,
Lithuania,LTU,"Feb 26, 2020",0,
Lithuania,LTU,"Feb 27, 2020",0,
Lithuania,LTU,"Feb 28, 2020",0.14285714285714285,
Lithuania,LTU,"Feb 29, 2020",0.14285714285714285,
Lithuania,LTU,"Mar 1, 2020",0.14285714285714285,
Lithuania,LTU,"Mar 2, 2020",0.14285714285714285,
Lithuania,LTU,"Mar 3, 2020",0.16666666666666666,
Lithuania,LTU,"Mar 4, 2020",0.2,
Lithuania,LTU,"Mar 5, 2020",0.25,
Lithuania,LTU,"Mar 6, 2020",0,
Lithuania,LTU,"Mar 14, 2020",1.6666666666666667,
Lithuania,LTU,"Mar 15, 2020",2,
Lithuania,LTU,"Mar 16, 2020",2.6,
Lithuania,LTU,"Mar 17, 2020",2.6666666666666665,
Lithuania,LTU,"Mar 18, 2020",3.6666666666666665,
Lithuania,LTU,"Mar 19, 2020",5,
Lithuania,LTU,"Mar 20, 2020",6.428571428571429,
Lithuania,LTU,"Mar 21, 2020",9,
Lithuania,LTU,"Mar 22, 2020",13.714285714285714,
Lithuania,LTU,"Mar 23, 2020",18.428571428571427,0
Lithuania,LTU,"Mar 24, 2020",23.142857142857142,1
Lithuania,LTU,"Mar 25, 2020",26.285714285714285,2
Lithuania,LTU,"Mar 26, 2020",34.42857142857143,3
Lithuania,LTU,"Mar 27, 2020",35.857142857142854,4
Lithuania,LTU,"Mar 28, 2020",41.285714285714285,5
Lithuania,LTU,"Mar 29, 2020",41.285714285714285,6
Lithuania,LTU,"Mar 30, 2020",48.714285714285715,7
Lithuania,LTU,"Mar 31, 2020",43.57142857142857,8
Lithuania,LTU,"Apr 1, 2020",46.285714285714285,9
Lithuania,LTU,"Apr 2, 2020",43.857142857142854,10
Lithuania,LTU,"Apr 3, 2020",50,11
Luxembourg,LUX,"Jan 2, 2020",0,
Luxembourg,LUX,"Jan 3, 2020",0,
Luxembourg,LUX,"Jan 4, 2020",0,
Luxembourg,LUX,"Jan 5, 2020",0,
Luxembourg,LUX,"Jan 6, 2020",0,
Luxembourg,LUX,"Jan 7, 2020",0,
Luxembourg,LUX,"Jan 8, 2020",0,
Luxembourg,LUX,"Jan 9, 2020",0,
Luxembourg,LUX,"Jan 10, 2020",0,
Luxembourg,LUX,"Jan 11, 2020",0,
Luxembourg,LUX,"Jan 12, 2020",0,
Luxembourg,LUX,"Jan 13, 2020",0,
Luxembourg,LUX,"Jan 14, 2020",0,
Luxembourg,LUX,"Jan 15, 2020",0,
Luxembourg,LUX,"Jan 16, 2020",0,
Luxembourg,LUX,"Jan 17, 2020",0,
Luxembourg,LUX,"Jan 18, 2020",0,
Luxembourg,LUX,"Jan 19, 2020",0,
Luxembourg,LUX,"Jan 20, 2020",0,
Luxembourg,LUX,"Jan 21, 2020",0,
Luxembourg,LUX,"Jan 22, 2020",0,
Luxembourg,LUX,"Jan 23, 2020",0,
Luxembourg,LUX,"Jan 24, 2020",0,
Luxembourg,LUX,"Jan 25, 2020",0,
Luxembourg,LUX,"Jan 26, 2020",0,
Luxembourg,LUX,"Jan 27, 2020",0,
Luxembourg,LUX,"Jan 28, 2020",0,
Luxembourg,LUX,"Jan 29, 2020",0,
Luxembourg,LUX,"Jan 30, 2020",0,
Luxembourg,LUX,"Jan 31, 2020",0,
Luxembourg,LUX,"Feb 1, 2020",0,
Luxembourg,LUX,"Feb 2, 2020",0,
Luxembourg,LUX,"Feb 3, 2020",0,
Luxembourg,LUX,"Feb 4, 2020",0,
Luxembourg,LUX,"Feb 5, 2020",0,
Luxembourg,LUX,"Feb 6, 2020",0,
Luxembourg,LUX,"Feb 7, 2020",0,
Luxembourg,LUX,"Feb 8, 2020",0,
Luxembourg,LUX,"Feb 9, 2020",0,
Luxembourg,LUX,"Feb 10, 2020",0,
Luxembourg,LUX,"Feb 11, 2020",0,
Luxembourg,LUX,"Feb 12, 2020",0,
Luxembourg,LUX,"Feb 13, 2020",0,
Luxembourg,LUX,"Feb 14, 2020",0,
Luxembourg,LUX,"Feb 15, 2020",0,
Luxembourg,LUX,"Feb 16, 2020",0,
Luxembourg,LUX,"Feb 17, 2020",0,
Luxembourg,LUX,"Feb 18, 2020",0,
Luxembourg,LUX,"Feb 19, 2020",0,
Luxembourg,LUX,"Feb 20, 2020",0,
Luxembourg,LUX,"Feb 21, 2020",0,
Luxembourg,LUX,"Feb 22, 2020",0,
Luxembourg,LUX,"Feb 23, 2020",0,
Luxembourg,LUX,"Feb 24, 2020",0,
Luxembourg,LUX,"Feb 25, 2020",0,
Luxembourg,LUX,"Feb 26, 2020",0,
Luxembourg,LUX,"Feb 27, 2020",0,
Luxembourg,LUX,"Feb 28, 2020",0,
Luxembourg,LUX,"Feb 29, 2020",0,
Luxembourg,LUX,"Mar 1, 2020",0.14285714285714285,
Luxembourg,LUX,"Mar 2, 2020",0.14285714285714285,
Luxembourg,LUX,"Mar 3, 2020",0.16666666666666666,
Luxembourg,LUX,"Mar 4, 2020",0.2,
Luxembourg,LUX,"Mar 5, 2020",0.25,
Luxembourg,LUX,"Mar 6, 2020",0.3333333333333333,
Luxembourg,LUX,"Mar 7, 2020",1,
Luxembourg,LUX,"Mar 11, 2020",2,
Luxembourg,LUX,"Mar 12, 2020",1.5,
Luxembourg,LUX,"Mar 13, 2020",5,
Luxembourg,LUX,"Mar 14, 2020",7,
Luxembourg,LUX,"Mar 15, 2020",7,
Luxembourg,LUX,"Mar 16, 2020",14.4,0
Luxembourg,LUX,"Mar 17, 2020",12.666666666666666,1
Luxembourg,LUX,"Mar 18, 2020",22.166666666666668,2
Luxembourg,LUX,"Mar 19, 2020",33.833333333333336,3
Luxembourg,LUX,"Mar 20, 2020",53.166666666666664,4
Luxembourg,LUX,"Mar 21, 2020",74.33333333333333,5
Luxembourg,LUX,"Mar 22, 2020",90.28571428571429,6
Luxembourg,LUX,"Mar 23, 2020",103,7
Luxembourg,LUX,"Mar 24, 2020",113.42857142857143,8
Luxembourg,LUX,"Mar 25, 2020",137,9
Luxembourg,LUX,"Mar 26, 2020",160.42857142857142,10
Luxembourg,LUX,"Mar 27, 2020",158.28571428571428,11
Luxembourg,LUX,"Mar 28, 2020",160.14285714285714,12
Luxembourg,LUX,"Mar 29, 2020",165.85714285714286,13
Luxembourg,LUX,"Mar 30, 2020",164.57142857142858,14
Luxembourg,LUX,"Mar 31, 2020",159,15
Luxembourg,LUX,"Apr 1, 2020",154.14285714285714,16
Luxembourg,LUX,"Apr 2, 2020",140.85714285714286,17
Luxembourg,LUX,"Apr 3, 2020",147.71428571428572,18
Macedonia,MKD,"Jan 2, 2020",0,
Macedonia,MKD,"Jan 3, 2020",0,
Macedonia,MKD,"Jan 4, 2020",0,
Macedonia,MKD,"Jan 5, 2020",0,
Macedonia,MKD,"Jan 6, 2020",0,
Macedonia,MKD,"Jan 7, 2020",0,
Macedonia,MKD,"Jan 8, 2020",0,
Macedonia,MKD,"Jan 9, 2020",0,
Macedonia,MKD,"Jan 10, 2020",0,
Macedonia,MKD,"Jan 11, 2020",0,
Macedonia,MKD,"Jan 12, 2020",0,
Macedonia,MKD,"Jan 13, 2020",0,
Macedonia,MKD,"Jan 14, 2020",0,
Macedonia,MKD,"Jan 15, 2020",0,
Macedonia,MKD,"Jan 16, 2020",0,
Macedonia,MKD,"Jan 17, 2020",0,
Macedonia,MKD,"Jan 18, 2020",0,
Macedonia,MKD,"Jan 19, 2020",0,
Macedonia,MKD,"Jan 20, 2020",0,
Macedonia,MKD,"Jan 21, 2020",0,
Macedonia,MKD,"Jan 22, 2020",0,
Macedonia,MKD,"Jan 23, 2020",0,
Macedonia,MKD,"Jan 24, 2020",0,
Macedonia,MKD,"Jan 25, 2020",0,
Macedonia,MKD,"Jan 26, 2020",0,
Macedonia,MKD,"Jan 27, 2020",0,
Macedonia,MKD,"Jan 28, 2020",0,
Macedonia,MKD,"Jan 29, 2020",0,
Macedonia,MKD,"Jan 30, 2020",0,
Macedonia,MKD,"Jan 31, 2020",0,
Macedonia,MKD,"Feb 1, 2020",0,
Macedonia,MKD,"Feb 2, 2020",0,
Macedonia,MKD,"Feb 3, 2020",0,
Macedonia,MKD,"Feb 4, 2020",0,
Macedonia,MKD,"Feb 5, 2020",0,
Macedonia,MKD,"Feb 6, 2020",0,
Macedonia,MKD,"Feb 7, 2020",0,
Macedonia,MKD,"Feb 8, 2020",0,
Macedonia,MKD,"Feb 9, 2020",0,
Macedonia,MKD,"Feb 10, 2020",0,
Macedonia,MKD,"Feb 11, 2020",0,
Macedonia,MKD,"Feb 12, 2020",0,
Macedonia,MKD,"Feb 13, 2020",0,
Macedonia,MKD,"Feb 14, 2020",0,
Macedonia,MKD,"Feb 15, 2020",0,
Macedonia,MKD,"Feb 16, 2020",0,
Macedonia,MKD,"Feb 17, 2020",0,
Macedonia,MKD,"Feb 18, 2020",0,
Macedonia,MKD,"Feb 19, 2020",0,
Macedonia,MKD,"Feb 20, 2020",0,
Macedonia,MKD,"Feb 21, 2020",0,
Macedonia,MKD,"Feb 22, 2020",0,
Macedonia,MKD,"Feb 23, 2020",0,
Macedonia,MKD,"Feb 24, 2020",0,
Macedonia,MKD,"Feb 25, 2020",0,
Macedonia,MKD,"Feb 26, 2020",0,
Macedonia,MKD,"Feb 27, 2020",0.14285714285714285,
Macedonia,MKD,"Feb 28, 2020",0.14285714285714285,
Macedonia,MKD,"Feb 29, 2020",0.14285714285714285,
Macedonia,MKD,"Mar 1, 2020",0.14285714285714285,
Macedonia,MKD,"Mar 2, 2020",0.14285714285714285,
Macedonia,MKD,"Mar 3, 2020",0.16666666666666666,
Macedonia,MKD,"Mar 4, 2020",0.2,
Macedonia,MKD,"Mar 5, 2020",0,
Macedonia,MKD,"Mar 6, 2020",0,
Macedonia,MKD,"Mar 7, 2020",0.6666666666666666,
Macedonia,MKD,"Mar 13, 2020",2.6666666666666665,
Macedonia,MKD,"Mar 14, 2020",3.3333333333333335,
Macedonia,MKD,"Mar 15, 2020",3.3333333333333335,
Macedonia,MKD,"Mar 16, 2020",2.5,
Macedonia,MKD,"Mar 17, 2020",3.2,
Macedonia,MKD,"Mar 18, 2020",4.8,
Macedonia,MKD,"Mar 19, 2020",5.833333333333333,
Macedonia,MKD,"Mar 20, 2020",6.5,
Macedonia,MKD,"Mar 21, 2020",9.5,
Macedonia,MKD,"Mar 22, 2020",10.285714285714286,
Macedonia,MKD,"Mar 23, 2020",14.428571428571429,
Macedonia,MKD,"Mar 24, 2020",16.714285714285715,
Macedonia,MKD,"Mar 25, 2020",16.714285714285715,
Macedonia,MKD,"Mar 26, 2020",19.285714285714285,
Macedonia,MKD,"Mar 27, 2020",21.857142857142858,
Macedonia,MKD,"Mar 28, 2020",21.285714285714285,
Macedonia,MKD,"Mar 29, 2020",22.285714285714285,
Macedonia,MKD,"Mar 30, 2020",20.714285714285715,
Macedonia,MKD,"Mar 31, 2020",21.285714285714285,
Macedonia,MKD,"Apr 1, 2020",25.857142857142858,
Macedonia,MKD,"Apr 2, 2020",25.285714285714285,
Macedonia,MKD,"Apr 3, 2020",21.857142857142858,
Madagascar,MDG,"Mar 23, 2020",1,
Madagascar,MDG,"Mar 24, 2020",4.25,
Madagascar,MDG,"Mar 25, 2020",3.8,
Madagascar,MDG,"Mar 26, 2020",3.1666666666666665,
Madagascar,MDG,"Mar 27, 2020",3.2857142857142856,
Madagascar,MDG,"Mar 28, 2020",3,
Madagascar,MDG,"Mar 29, 2020",3.5714285714285716,
Madagascar,MDG,"Mar 30, 2020",4.857142857142857,
Madagascar,MDG,"Mar 31, 2020",3.857142857142857,
Madagascar,MDG,"Apr 1, 2020",3.857142857142857,
Madagascar,MDG,"Apr 2, 2020",5,
Madagascar,MDG,"Apr 3, 2020",5.142857142857143,
Malaysia,MYS,"Jan 2, 2020",0,
Malaysia,MYS,"Jan 3, 2020",0,
Malaysia,MYS,"Jan 4, 2020",0,
Malaysia,MYS,"Jan 5, 2020",0,
Malaysia,MYS,"Jan 6, 2020",0,
Malaysia,MYS,"Jan 7, 2020",0,
Malaysia,MYS,"Jan 8, 2020",0,
Malaysia,MYS,"Jan 9, 2020",0,
Malaysia,MYS,"Jan 10, 2020",0,
Malaysia,MYS,"Jan 11, 2020",0,
Malaysia,MYS,"Jan 12, 2020",0,
Malaysia,MYS,"Jan 13, 2020",0,
Malaysia,MYS,"Jan 14, 2020",0,
Malaysia,MYS,"Jan 15, 2020",0,
Malaysia,MYS,"Jan 16, 2020",0,
Malaysia,MYS,"Jan 17, 2020",0,
Malaysia,MYS,"Jan 18, 2020",0,
Malaysia,MYS,"Jan 19, 2020",0,
Malaysia,MYS,"Jan 20, 2020",0,
Malaysia,MYS,"Jan 21, 2020",0,
Malaysia,MYS,"Jan 22, 2020",0,
Malaysia,MYS,"Jan 23, 2020",0,
Malaysia,MYS,"Jan 24, 2020",0,
Malaysia,MYS,"Jan 25, 2020",0.42857142857142855,
Malaysia,MYS,"Jan 26, 2020",0.5714285714285714,
Malaysia,MYS,"Jan 27, 2020",0.5714285714285714,
Malaysia,MYS,"Jan 28, 2020",0.5714285714285714,
Malaysia,MYS,"Jan 29, 2020",1,
Malaysia,MYS,"Jan 30, 2020",1,
Malaysia,MYS,"Jan 31, 2020",1.1428571428571428,
Malaysia,MYS,"Feb 1, 2020",0.7142857142857143,
Malaysia,MYS,"Feb 2, 2020",0.5714285714285714,
Malaysia,MYS,"Feb 3, 2020",0.5714285714285714,
Malaysia,MYS,"Feb 4, 2020",0.5714285714285714,
Malaysia,MYS,"Feb 5, 2020",0.42857142857142855,
Malaysia,MYS,"Feb 6, 2020",0.7142857142857143,
Malaysia,MYS,"Feb 7, 2020",0.8571428571428571,
Malaysia,MYS,"Feb 8, 2020",1,
Malaysia,MYS,"Feb 9, 2020",1.1428571428571428,
Malaysia,MYS,"Feb 10, 2020",1.4285714285714286,
Malaysia,MYS,"Feb 11, 2020",1.4285714285714286,
Malaysia,MYS,"Feb 12, 2020",1.1428571428571428,
Malaysia,MYS,"Feb 13, 2020",0.8571428571428571,
Malaysia,MYS,"Feb 14, 2020",0.7142857142857143,
Malaysia,MYS,"Feb 15, 2020",0.8571428571428571,
Malaysia,MYS,"Feb 16, 2020",0.8571428571428571,
Malaysia,MYS,"Feb 17, 2020",0.5714285714285714,
Malaysia,MYS,"Feb 18, 2020",0.5714285714285714,
Malaysia,MYS,"Feb 19, 2020",0.5714285714285714,
Malaysia,MYS,"Feb 20, 2020",0.5714285714285714,
Malaysia,MYS,"Feb 21, 2020",0.42857142857142855,
Malaysia,MYS,"Feb 22, 2020",0.14285714285714285,
Malaysia,MYS,"Feb 23, 2020",0,
Malaysia,MYS,"Feb 24, 2020",0,
Malaysia,MYS,"Feb 25, 2020",0,
Malaysia,MYS,"Feb 26, 2020",0,
Malaysia,MYS,"Feb 27, 2020",0,
Malaysia,MYS,"Feb 28, 2020",0.14285714285714285,
Malaysia,MYS,"Feb 29, 2020",0.42857142857142855,
Malaysia,MYS,"Mar 1, 2020",0.42857142857142855,
Malaysia,MYS,"Mar 2, 2020",1,
Malaysia,MYS,"Mar 3, 2020",1.1666666666666667,
Malaysia,MYS,"Mar 4, 2020",2.3333333333333335,
Malaysia,MYS,"Mar 5, 2020",4.666666666666667,
Malaysia,MYS,"Mar 6, 2020",4.5,
Malaysia,MYS,"Mar 7, 2020",9.666666666666666,
Malaysia,MYS,"Mar 8, 2020",11.333333333333334,
Malaysia,MYS,"Mar 9, 2020",11.666666666666666,
Malaysia,MYS,"Mar 10, 2020",12.571428571428571,
Malaysia,MYS,"Mar 11, 2020",13.285714285714286,
Malaysia,MYS,"Mar 12, 2020",14.142857142857142,
Malaysia,MYS,"Mar 13, 2020",15.428571428571429,0
Malaysia,MYS,"Mar 14, 2020",16.285714285714285,1
Malaysia,MYS,"Mar 15, 2020",20.714285714285715,2
Malaysia,MYS,"Mar 16, 2020",47,3
Malaysia,MYS,"Mar 17, 2020",62.285714285714285,4
Malaysia,MYS,"Mar 18, 2020",77.71428571428571,5
Malaysia,MYS,"Mar 19, 2020",91.57142857142857,6
Malaysia,MYS,"Mar 20, 2020",106,7
Malaysia,MYS,"Mar 21, 2020",119,8
Malaysia,MYS,"Mar 22, 2020",135,9
Malaysia,MYS,"Mar 23, 2020",125.42857142857143,10
Malaysia,MYS,"Mar 24, 2020",137.85714285714286,11
Malaysia,MYS,"Mar 25, 2020",135.85714285714286,12
